"Date","beef_commercial","veal_commercial","pork_commercial","lamb_commercial","total_red_commercial","beef_federal","veal_federal","pork_federal","lamb_federal","total_red_federal","broilers_federal","chicken_federal","turkey_federal","total_poultry_federal","total_meat_federal"
"Jul-1932",NULL,NULL,NULL,NULL,NULL,"317.0","33.0","368.0","50.0","768.0",NULL,NULL,NULL,NULL,NULL
"Jun-1932",NULL,NULL,NULL,NULL,NULL,"329.0","40.0","405.0","55.0","829.0",NULL,NULL,NULL,NULL,NULL
"May-1932",NULL,NULL,NULL,NULL,NULL,"324.0","39.0","488.0","55.0","906.0",NULL,NULL,NULL,NULL,NULL
"Apr-1932",NULL,NULL,NULL,NULL,NULL,"340.0","40.0","468.0","59.0","907.0",NULL,NULL,NULL,NULL,NULL
"Mar-1932",NULL,NULL,NULL,NULL,NULL,"327.0","39.0","452.0","56.0","874.0",NULL,NULL,NULL,NULL,NULL
"Feb-1932",NULL,NULL,NULL,NULL,NULL,"305.0","35.0","563.0","56.0","959.0",NULL,NULL,NULL,NULL,NULL
"Jan-1932",NULL,NULL,NULL,NULL,NULL,"341.0","36.0","626.0","64.0","1067.0",NULL,NULL,NULL,NULL,NULL
"Dec-1931",NULL,NULL,NULL,NULL,NULL,"355.0","39.0","661.0","60.0","1115.0",NULL,NULL,NULL,NULL,NULL
"Nov-1931",NULL,NULL,NULL,NULL,NULL,"314.0","36.0","506.0","57.0","913.0",NULL,NULL,NULL,NULL,NULL
"Oct-1931",NULL,NULL,NULL,NULL,NULL,"404.0","43.0","452.0","67.0","966.0",NULL,NULL,NULL,NULL,NULL
"Sep-1931",NULL,NULL,NULL,NULL,NULL,"358.0","43.0","370.0","61.0","832.0",NULL,NULL,NULL,NULL,NULL
"Aug-1931",NULL,NULL,NULL,NULL,NULL,"392.0","39.0","332.0","58.0","821.0",NULL,NULL,NULL,NULL,NULL
"Jul-1931",NULL,NULL,NULL,NULL,NULL,"375.0","37.0","383.0","54.0","849.0",NULL,NULL,NULL,NULL,NULL
"Jun-1931",NULL,NULL,NULL,NULL,NULL,"358.0","43.0","429.0","56.0","886.0",NULL,NULL,NULL,NULL,NULL
"May-1931",NULL,NULL,NULL,NULL,NULL,"378.0","42.0","432.0","54.0","906.0",NULL,NULL,NULL,NULL,NULL
"Apr-1931",NULL,NULL,NULL,NULL,NULL,"369.0","44.0","448.0","59.0","920.0",NULL,NULL,NULL,NULL,NULL
"Mar-1931",NULL,NULL,NULL,NULL,NULL,"336.0","38.0","457.0","54.0","885.0",NULL,NULL,NULL,NULL,NULL
"Feb-1931",NULL,NULL,NULL,NULL,NULL,"296.0","34.0","530.0","51.0","911.0",NULL,NULL,NULL,NULL,NULL
"Jan-1931",NULL,NULL,NULL,NULL,NULL,"344.0","38.0","708.0","58.0","1148.0",NULL,NULL,NULL,NULL,NULL
"Dec-1930",NULL,NULL,NULL,NULL,NULL,"360.0","39.0","592.0","56.0","1047.0",NULL,NULL,NULL,NULL,NULL
"Nov-1930",NULL,NULL,NULL,NULL,NULL,"309.0","33.0","502.0","51.0","895.0",NULL,NULL,NULL,NULL,NULL
"Oct-1930",NULL,NULL,NULL,NULL,NULL,"424.0","45.0","436.0","65.0","970.0",NULL,NULL,NULL,NULL,NULL
"Sep-1930",NULL,NULL,NULL,NULL,NULL,"394.0","41.0","352.0","59.0","846.0",NULL,NULL,NULL,NULL,NULL
"Aug-1930",NULL,NULL,NULL,NULL,NULL,"363.0","40.0","366.0","52.0","821.0",NULL,NULL,NULL,NULL,NULL
"Jul-1930",NULL,NULL,NULL,NULL,NULL,"372.0","40.0","438.0","52.0","902.0",NULL,NULL,NULL,NULL,NULL
"Jun-1930",NULL,NULL,NULL,NULL,NULL,"339.0","36.0","482.0","48.0","905.0",NULL,NULL,NULL,NULL,NULL
"May-1930",NULL,NULL,NULL,NULL,NULL,"362.0","40.0","480.0","53.0","935.0",NULL,NULL,NULL,NULL,NULL
"Apr-1930",NULL,NULL,NULL,NULL,NULL,"333.0","41.0","434.0","56.0","864.0",NULL,NULL,NULL,NULL,NULL
"Mar-1930",NULL,NULL,NULL,NULL,NULL,"322.0","36.0","421.0","56.0","835.0",NULL,NULL,NULL,NULL,NULL
"Feb-1930",NULL,NULL,NULL,NULL,NULL,"296.0","31.0","503.0","50.0","880.0",NULL,NULL,NULL,NULL,NULL
"Jan-1930",NULL,NULL,NULL,NULL,NULL,"371.0","37.0","632.0","50.0","1090.0",NULL,NULL,NULL,NULL,NULL
"Dec-1929",NULL,NULL,NULL,NULL,NULL,"336.0","34.0","610.0","44.0","1024.0",NULL,NULL,NULL,NULL,NULL
"Nov-1929",NULL,NULL,NULL,NULL,NULL,"361.0","38.0","540.0","45.0","984.0",NULL,NULL,NULL,NULL,NULL
"Oct-1929",NULL,NULL,NULL,NULL,NULL,"416.0","43.0","475.0","53.0","987.0",NULL,NULL,NULL,NULL,NULL
"Sep-1929",NULL,NULL,NULL,NULL,NULL,"378.0","42.0","397.0","50.0","867.0",NULL,NULL,NULL,NULL,NULL
"Aug-1929",NULL,NULL,NULL,NULL,NULL,"367.0","40.0","420.0","49.0","876.0",NULL,NULL,NULL,NULL,NULL
"Jul-1929",NULL,NULL,NULL,NULL,NULL,"364.0","39.0","485.0","47.0","935.0",NULL,NULL,NULL,NULL,NULL
"Jun-1929",NULL,NULL,NULL,NULL,NULL,"330.0","35.0","476.0","42.0","883.0",NULL,NULL,NULL,NULL,NULL
"May-1929",NULL,NULL,NULL,NULL,NULL,"353.0","39.0","472.0","46.0","910.0",NULL,NULL,NULL,NULL,NULL
"Apr-1929",NULL,NULL,NULL,NULL,NULL,"353.0","40.0","467.0","45.0","905.0",NULL,NULL,NULL,NULL,NULL
"Mar-1929",NULL,NULL,NULL,NULL,NULL,"335.0","37.0","453.0","41.0","866.0",NULL,NULL,NULL,NULL,NULL
"Feb-1929",NULL,NULL,NULL,NULL,NULL,"299.0","30.0","545.0","38.0","912.0",NULL,NULL,NULL,NULL,NULL
"Jan-1929",NULL,NULL,NULL,NULL,NULL,"383.0","37.0","683.0","45.0","1148.0",NULL,NULL,NULL,NULL,NULL
"Dec-1928",NULL,NULL,NULL,NULL,NULL,"333.0","33.0","701.0","41.0","1108.0",NULL,NULL,NULL,NULL,NULL
"Nov-1928",NULL,NULL,NULL,NULL,NULL,"370.0","40.0","548.0","46.0","1004.0",NULL,NULL,NULL,NULL,NULL
"Oct-1928",NULL,NULL,NULL,NULL,NULL,"387.0","44.0","468.0","54.0","953.0",NULL,NULL,NULL,NULL,NULL
"Sep-1928",NULL,NULL,NULL,NULL,NULL,"378.0","41.0","324.0","49.0","792.0",NULL,NULL,NULL,NULL,NULL
"Aug-1928",NULL,NULL,NULL,NULL,NULL,"357.0","41.0","340.0","45.0","783.0",NULL,NULL,NULL,NULL,NULL
"Jul-1928",NULL,NULL,NULL,NULL,NULL,"338.0","38.0","389.0","39.0","804.0",NULL,NULL,NULL,NULL,NULL
"Jun-1928",NULL,NULL,NULL,NULL,NULL,"368.0","38.0","505.0","41.0","952.0",NULL,NULL,NULL,NULL,NULL
"May-1928",NULL,NULL,NULL,NULL,NULL,"380.0","43.0","481.0","38.0","942.0",NULL,NULL,NULL,NULL,NULL
"Apr-1928",NULL,NULL,NULL,NULL,NULL,"325.0","37.0","412.0","36.0","810.0",NULL,NULL,NULL,NULL,NULL
"Mar-1928",NULL,NULL,NULL,NULL,NULL,"342.0","36.0","625.0","42.0","1045.0",NULL,NULL,NULL,NULL,NULL
"Feb-1928",NULL,NULL,NULL,NULL,NULL,"335.0","36.0","721.0","44.0","1136.0",NULL,NULL,NULL,NULL,NULL
"Jan-1928",NULL,NULL,NULL,NULL,NULL,"351.0","36.0","675.0","47.0","1109.0",NULL,NULL,NULL,NULL,NULL
"Dec-1927",NULL,NULL,NULL,NULL,NULL,"367.0","37.0","582.0","45.0","1031.0",NULL,NULL,NULL,NULL,NULL
"Nov-1927",NULL,NULL,NULL,NULL,NULL,"418.0","42.0","446.0","42.0","948.0",NULL,NULL,NULL,NULL,NULL
"Oct-1927",NULL,NULL,NULL,NULL,NULL,"431.0","44.0","370.0","46.0","891.0",NULL,NULL,NULL,NULL,NULL
"Sep-1927",NULL,NULL,NULL,NULL,NULL,"413.0","41.0","336.0","45.0","835.0",NULL,NULL,NULL,NULL,NULL
"Aug-1927",NULL,NULL,NULL,NULL,NULL,"422.0","44.0","420.0","45.0","931.0",NULL,NULL,NULL,NULL,NULL
"Jul-1927",NULL,NULL,NULL,NULL,NULL,"380.0","37.0","461.0","38.0","916.0",NULL,NULL,NULL,NULL,NULL
"Jun-1927",NULL,NULL,NULL,NULL,NULL,"406.0","43.0","552.0","39.0","1040.0",NULL,NULL,NULL,NULL,NULL
"May-1927",NULL,NULL,NULL,NULL,NULL,"405.0","44.0","487.0","38.0","974.0",NULL,NULL,NULL,NULL,NULL
"Apr-1927",NULL,NULL,NULL,NULL,NULL,"381.0","41.0","430.0","38.0","890.0",NULL,NULL,NULL,NULL,NULL
"Mar-1927",NULL,NULL,NULL,NULL,NULL,"393.0","43.0","504.0","42.0","982.0",NULL,NULL,NULL,NULL,NULL
"Feb-1927",NULL,NULL,NULL,NULL,NULL,"364.0","37.0","445.0","41.0","887.0",NULL,NULL,NULL,NULL,NULL
"Jan-1927",NULL,NULL,NULL,NULL,NULL,"404.0","40.0","573.0","44.0","1061.0",NULL,NULL,NULL,NULL,NULL
"Dec-1926",NULL,NULL,NULL,NULL,NULL,"452.0","42.0","530.0","45.0","1069.0",NULL,NULL,NULL,NULL,NULL
"Nov-1926",NULL,NULL,NULL,NULL,NULL,"466.0","47.0","423.0","40.0","976.0",NULL,NULL,NULL,NULL,NULL
"Oct-1926",NULL,NULL,NULL,NULL,NULL,"496.0","50.0","356.0","44.0","946.0",NULL,NULL,NULL,NULL,NULL
"Sep-1926",NULL,NULL,NULL,NULL,NULL,"493.0","48.0","344.0","46.0","931.0",NULL,NULL,NULL,NULL,NULL
"Aug-1926",NULL,NULL,NULL,NULL,NULL,"419.0","43.0","403.0","40.0","905.0",NULL,NULL,NULL,NULL,NULL
"Jul-1926",NULL,NULL,NULL,NULL,NULL,"448.0","46.0","438.0","38.0","970.0",NULL,NULL,NULL,NULL,NULL
"Jun-1926",NULL,NULL,NULL,NULL,NULL,"448.0","48.0","460.0","40.0","996.0",NULL,NULL,NULL,NULL,NULL
"May-1926",NULL,NULL,NULL,NULL,NULL,"415.0","43.0","400.0","37.0","895.0",NULL,NULL,NULL,NULL,NULL
"Apr-1926",NULL,NULL,NULL,NULL,NULL,"408.0","43.0","399.0","40.0","890.0",NULL,NULL,NULL,NULL,NULL
"Mar-1926",NULL,NULL,NULL,NULL,NULL,"408.0","43.0","448.0","48.0","947.0",NULL,NULL,NULL,NULL,NULL
"Feb-1926",NULL,NULL,NULL,NULL,NULL,"359.0","37.0","427.0","41.0","864.0",NULL,NULL,NULL,NULL,NULL
"Jan-1926",NULL,NULL,NULL,NULL,NULL,"415.0","43.0","577.0","43.0","1078.0",NULL,NULL,NULL,NULL,NULL
"Dec-1925",NULL,NULL,NULL,NULL,NULL,"454.0","46.0","564.0","39.0","1103.0",NULL,NULL,NULL,NULL,NULL
"Nov-1925",NULL,NULL,NULL,NULL,NULL,"407.0","44.0","453.0","34.0","938.0",NULL,NULL,NULL,NULL,NULL
"Oct-1925",NULL,NULL,NULL,NULL,NULL,"513.0","56.0","424.0","42.0","1035.0",NULL,NULL,NULL,NULL,NULL
"Sep-1925",NULL,NULL,NULL,NULL,NULL,"420.0","47.0","342.0","41.0","850.0",NULL,NULL,NULL,NULL,NULL
"Aug-1925",NULL,NULL,NULL,NULL,NULL,"396.0","49.0","341.0","39.0","825.0",NULL,NULL,NULL,NULL,NULL
"Jul-1925",NULL,NULL,NULL,NULL,NULL,"429.0","49.0","380.0","39.0","897.0",NULL,NULL,NULL,NULL,NULL
"Jun-1925",NULL,NULL,NULL,NULL,NULL,"373.0","45.0","475.0","36.0","929.0",NULL,NULL,NULL,NULL,NULL
"May-1925",NULL,NULL,NULL,NULL,NULL,"393.0","43.0","399.0","41.0","876.0",NULL,NULL,NULL,NULL,NULL
"Apr-1925",NULL,NULL,NULL,NULL,NULL,"389.0","42.0","374.0","41.0","846.0",NULL,NULL,NULL,NULL,NULL
"Mar-1925",NULL,NULL,NULL,NULL,NULL,"382.0","43.0","393.0","41.0","859.0",NULL,NULL,NULL,NULL,NULL
"Feb-1925",NULL,NULL,NULL,NULL,NULL,"342.0","36.0","511.0","35.0","924.0",NULL,NULL,NULL,NULL,NULL
"Jan-1925",NULL,NULL,NULL,NULL,NULL,"441.0","40.0","681.0","40.0","1202.0",NULL,NULL,NULL,NULL,NULL
"Dec-1924",NULL,NULL,NULL,NULL,NULL,"450.0","43.0","746.0","38.0","1277.0",NULL,NULL,NULL,NULL,NULL
"Nov-1924",NULL,NULL,NULL,NULL,NULL,"448.0","42.0","540.0","37.0","1067.0",NULL,NULL,NULL,NULL,NULL
"Oct-1924",NULL,NULL,NULL,NULL,NULL,"494.0","51.0","416.0","44.0","1005.0",NULL,NULL,NULL,NULL,NULL
"Sep-1924",NULL,NULL,NULL,NULL,NULL,"434.0","47.0","355.0","43.0","879.0",NULL,NULL,NULL,NULL,NULL
"Aug-1924",NULL,NULL,NULL,NULL,NULL,"404.0","41.0","386.0","39.0","870.0",NULL,NULL,NULL,NULL,NULL
"Jul-1924",NULL,NULL,NULL,NULL,NULL,"392.0","43.0","503.0","38.0","976.0",NULL,NULL,NULL,NULL,NULL
"Jun-1924",NULL,NULL,NULL,NULL,NULL,"347.0","39.0","504.0","35.0","925.0",NULL,NULL,NULL,NULL,NULL
"May-1924",NULL,NULL,NULL,NULL,NULL,"401.0","45.0","493.0","37.0","976.0",NULL,NULL,NULL,NULL,NULL
"Apr-1924",NULL,NULL,NULL,NULL,NULL,"357.0","41.0","470.0","34.0","902.0",NULL,NULL,NULL,NULL,NULL
"Mar-1924",NULL,NULL,NULL,NULL,NULL,"344.0","35.0","519.0","35.0","933.0",NULL,NULL,NULL,NULL,NULL
"Feb-1924",NULL,NULL,NULL,NULL,NULL,"345.0","32.0","586.0","36.0","999.0",NULL,NULL,NULL,NULL,NULL
"Jan-1924",NULL,NULL,NULL,NULL,NULL,"413.0","39.0","680.0","43.0","1175.0",NULL,NULL,NULL,NULL,NULL
"Dec-1923",NULL,NULL,NULL,NULL,NULL,"373.0","34.0","698.0","38.0","1143.0",NULL,NULL,NULL,NULL,NULL
"Nov-1923",NULL,NULL,NULL,NULL,NULL,"420.0","40.0","645.0","35.0","1140.0",NULL,NULL,NULL,NULL,NULL
"Oct-1923",NULL,NULL,NULL,NULL,NULL,"468.0","46.0","522.0","40.0","1076.0",NULL,NULL,NULL,NULL,NULL
"Sep-1923",NULL,NULL,NULL,NULL,NULL,"403.0","38.0","394.0","37.0","872.0",NULL,NULL,NULL,NULL,NULL
"Aug-1923",NULL,NULL,NULL,NULL,NULL,"411.0","44.0","443.0","35.0","933.0",NULL,NULL,NULL,NULL,NULL
"Jul-1923",NULL,NULL,NULL,NULL,NULL,"367.0","38.0","488.0","35.0","928.0",NULL,NULL,NULL,NULL,NULL
"Jun-1923",NULL,NULL,NULL,NULL,NULL,"379.0","36.0","515.0","34.0","964.0",NULL,NULL,NULL,NULL,NULL
"May-1923",NULL,NULL,NULL,NULL,NULL,"401.0","38.0","509.0","37.0","985.0",NULL,NULL,NULL,NULL,NULL
"Apr-1923",NULL,NULL,NULL,NULL,NULL,"372.0","33.0","511.0","38.0","954.0",NULL,NULL,NULL,NULL,NULL
"Mar-1923",NULL,NULL,NULL,NULL,NULL,"366.0","32.0","591.0","39.0","1028.0",NULL,NULL,NULL,NULL,NULL
"Feb-1923",NULL,NULL,NULL,NULL,NULL,"335.0","29.0","530.0","35.0","929.0",NULL,NULL,NULL,NULL,NULL
"Jan-1923",NULL,NULL,NULL,NULL,NULL,"391.0","35.0","646.0","43.0","1115.0",NULL,NULL,NULL,NULL,NULL
"Dec-1922",NULL,NULL,NULL,NULL,NULL,"389.0","31.0","632.0","35.0","1087.0",NULL,NULL,NULL,NULL,NULL
"Nov-1922",NULL,NULL,NULL,NULL,NULL,"417.0","37.0","510.0","35.0","999.0",NULL,NULL,NULL,NULL,NULL
"Oct-1922",NULL,NULL,NULL,NULL,NULL,"439.0","40.0","398.0","38.0","915.0",NULL,NULL,NULL,NULL,NULL
"Sep-1922",NULL,NULL,NULL,NULL,NULL,"407.0","39.0","341.0","38.0","825.0",NULL,NULL,NULL,NULL,NULL
"Aug-1922",NULL,NULL,NULL,NULL,NULL,"398.0","38.0","377.0","37.0","850.0",NULL,NULL,NULL,NULL,NULL
"Jul-1922",NULL,NULL,NULL,NULL,NULL,"373.0","32.0","404.0","34.0","843.0",NULL,NULL,NULL,NULL,NULL
"Jun-1922",NULL,NULL,NULL,NULL,NULL,"393.0","34.0","509.0","36.0","972.0",NULL,NULL,NULL,NULL,NULL
"May-1922",NULL,NULL,NULL,NULL,NULL,"391.0","33.0","450.0","33.0","907.0",NULL,NULL,NULL,NULL,NULL
"Apr-1922",NULL,NULL,NULL,NULL,NULL,"332.0","28.0","353.0","29.0","742.0",NULL,NULL,NULL,NULL,NULL
"Mar-1922",NULL,NULL,NULL,NULL,NULL,"373.0","32.0","396.0","34.0","835.0",NULL,NULL,NULL,NULL,NULL
"Feb-1922",NULL,NULL,NULL,NULL,NULL,"309.0","25.0","414.0","31.0","779.0",NULL,NULL,NULL,NULL,NULL
"Jan-1922",NULL,NULL,NULL,NULL,NULL,"353.0","26.0","486.0","37.0","902.0",NULL,NULL,NULL,NULL,NULL
"Dec-1921",NULL,NULL,NULL,NULL,NULL,"312.0","26.0","453.0","35.0","826.0",NULL,NULL,NULL,NULL,NULL
"Nov-1921",NULL,NULL,NULL,NULL,NULL,"360.0","29.0","409.0","40.0","838.0",NULL,NULL,NULL,NULL,NULL
"Oct-1921",NULL,NULL,NULL,NULL,NULL,"391.0","33.0","350.0","48.0","822.0",NULL,NULL,NULL,NULL,NULL
"Sep-1921",NULL,NULL,NULL,NULL,NULL,"370.0","36.0","303.0","45.0","754.0",NULL,NULL,NULL,NULL,NULL
"Aug-1921",NULL,NULL,NULL,NULL,NULL,"371.0","33.0","319.0","44.0","767.0",NULL,NULL,NULL,NULL,NULL
"Jul-1921",NULL,NULL,NULL,NULL,NULL,"314.0","32.0","375.0","35.0","756.0",NULL,NULL,NULL,NULL,NULL
"Jun-1921",NULL,NULL,NULL,NULL,NULL,"356.0","34.0","439.0","39.0","868.0",NULL,NULL,NULL,NULL,NULL
"May-1921",NULL,NULL,NULL,NULL,NULL,"319.0","31.0","396.0","37.0","783.0",NULL,NULL,NULL,NULL,NULL
"Apr-1921",NULL,NULL,NULL,NULL,NULL,"316.0","29.0","374.0","41.0","760.0",NULL,NULL,NULL,NULL,NULL
"Mar-1921",NULL,NULL,NULL,NULL,NULL,"340.0","31.0","372.0","45.0","788.0",NULL,NULL,NULL,NULL,NULL
"Feb-1921",NULL,NULL,NULL,NULL,NULL,"279.0","24.0","484.0","39.0","826.0",NULL,NULL,NULL,NULL,NULL
"Jan-1921",NULL,NULL,NULL,NULL,NULL,"358.0","27.0","565.0","44.0","994.0",NULL,NULL,NULL,NULL,NULL
